adsorption_energy,adsorbed_molecule,adsorbed_molecule_encoded
-4377.009748,SO2_5,9
-4187.266587,SO2_5,9
-3065.587681,SO2_5,9
-3935.25185,SO2_5,9
-3983.701221,SO2_5,9
-3920.039229,SO2_5,9
-3313.811514,SO2_5,9
-5014.486817,SO2_5,9
-4379.577151,SO2_5,9
-3510.697298,SO2_5,9
-3822.323048,SO2_5,9
-4133.9621,SO2_5,9
-4320.71927,SO2_5,9
-3813.648427,SO2_5,9
-3726.121131,SO2_5,9
-4443.727779,SO2_5,9
-4606.377683,SO2_5,9
-4204.579068,SO2_5,9
-2932.554789,SO2_5,9
-3581.214716,SO2_5,9
-3329.136856,SO2_5,9
-3299.501894,SO2_5,9
-3884.884855,SO2_5,9
-3436.455931,SO2_5,9
-3680.394012,SO2_5,9
-3836.489532,SO2_5,9
-3335.405988,SO2_5,9
-4020.652049,SO2_5,9
-3330.314981,SO2_5,9
-4303.394451,SO2_5,9
-3342.485379,SO2_5,9
-4175.038833,SO2_5,9
-3311.018908,SO2_5,9
-3331.799613,SO2_5,9
-3480.297754,SO2_5,9
-3799.153189,SO2_5,9
-3264.267562,SO2_5,9
-4418.882386,SO2_5,9
-3634.078591,SO2_5,9
-3721.944632,SO2_5,9
-3484.816326,SO2_5,9
-3256.749792,SO2_5,9
-3580.312498,SO2_5,9
-3784.218027,SO2_5,9
-3797.507515,SO2_5,9
-4234.004183,SO2_5,9
-3957.233697,SO2_5,9
-3803.331194,SO2_5,9
-3512.325845,SO2_5,9
-3783.911226,SO2_5,9
-4737.223116,SO2_5,9
-4664.897536,SO2_5,9
-3439.782627,SO2_5,9
-4019.913971,SO2_5,9
-3313.465452,SO2_5,9
-3435.579033,SO2_5,9
-3533.227241,SO2_5,9
-4130.995495,SO2_5,9
-4008.3922,SO2_5,9
-4881.876043,SO2_5,9
-3971.575141,SO2_5,9
-3883.875094,SO2_5,9
-4303.117437,SO2_5,9
-4837.32024,SO2_5,9
-3387.660677,SO2_5,9
-4672.139263,SO2_5,9
-3334.578447,SO2_5,9
-3482.263459,SO2_5,9
-4649.573004,SO2_5,9
-4082.458815,SO2_5,9
-4883.776899,SO2_5,9
-3875.447723,SO2_5,9
-4442.525914,SO2_5,9
-4537.684551,SO2_5,9
-4379.695101,SO2_5,9
-4207.540401,SO2_5,9
-3562.707575,SO2_5,9
-4085.410752,SO2_5,9
-3767.708977,SO2_5,9
-2775.907181,SO2_5,9
-3924.818439,SO2_5,9
-3613.342862,SO2_5,9
-4272.273968,SO2_5,9
-3292.088809,SO2_5,9
-4414.797668,SO2_5,9
-3951.492702,SO2_5,9
-4310.349953,SO2_5,9
-3903.1673,SO2_5,9
-4287.702933,SO2_5,9
-3839.062835,SO2_5,9
-4489.715097,SO2_5,9
-4107.329083,SO2_5,9
-4104.226508,SO2_5,9
-3439.168214,SO2_5,9
-3637.668049,SO2_5,9
-3909.22241,SO2_5,9
-4534.594544,SO2_5,9
-3514.000285,SO2_5,9
-4025.498936,SO2_5,9
-3280.2657,SO2_5,9
-3342.793561,SO2_5,9
-3639.771637,SO2_5,9
-3317.372358,SO2_5,9
-3452.225746,SO2_5,9
-4030.624694,SO2_5,9
-3743.178998,SO2_5,9
-3338.449091,SO2_5,9
-3919.826869,SO2_5,9
-3241.881624,SO2_5,9
-3753.500141,SO2_5,9
-4034.545915,SO2_5,9
-3121.175293,SO2_5,9
-4548.315657,SO2_5,9
-4030.343658,SO2_5,9
-3998.556348,SO2_5,9
-4044.294539,SO2_5,9
-4219.189518,SO2_5,9
-3517.336187,SO2_5,9
-4893.018421,SO2_5,9
-4568.611235,SO2_5,9
-3375.617557,SO2_5,9
-3327.957709,SO2_5,9
-3257.347047,SO2_5,9
-3310.633716,SO2_5,9
-3077.544061,SO2_5,9
-3354.099227,SO2_5,9
-4060.643551,SO2_5,9
-3210.74501,SO2_5,9
-4152.030972,SO2_5,9
-3838.702941,SO2_5,9
-3455.390239,SO2_5,9
-3747.929643,SO2_5,9
-4506.414457,SO2_5,9
-3081.282424,SO2_5,9
-3690.525242,SO2_5,9
-3569.560194,SO2_5,9
-3307.357206,SO2_5,9
-4726.772121,SO2_5,9
-3892.376795,SO2_5,9
-3285.2871,SO2_5,9
-3008.793776,SO2_5,9
-3509.565008,SO2_5,9
-3273.228887,SO2_5,9
-4192.826862,SO2_5,9
-4177.684866,SO2_5,9
-3640.176642,SO2_5,9
-3619.724842,SO2_5,9
-3366.792374,SO2_5,9
-3290.07074,SO2_5,9
-3834.558798,SO2_5,9
-4338.553249,SO2_5,9
-3905.427344,SO2_5,9
-4007.777883,SO2_5,9
-3081.810202,SO2_5,9
-3652.668076,SO2_5,9
-3539.955271,SO2_5,9
-2794.818357,SO2_5,9
-3119.490027,SO2_5,9
-3386.451974,SO2_5,9
-4034.705061,SO2_5,9
-3392.006732,SO2_5,9
-3567.109815,SO2_5,9
-3504.618067,SO2_5,9
-3431.882598,SO2_5,9
-3887.32097,SO2_5,9
-3278.017037,SO2_5,9
-3329.914928,SO2_5,9
-3667.741328,SO2_5,9
-4266.49121,SO2_5,9
-4047.185577,SO2_5,9
-2990.805902,SO2_5,9
-3390.500352,SO2_5,9
-3805.544436,SO2_5,9
-4524.000914,SO2_5,9
-3770.669874,SO2_5,9
-3517.73146,SO2_5,9
-3200.784867,SO2_5,9
-3176.968326,SO2_5,9
-3790.114754,SO2_5,9
-3818.701144,SO2_5,9
-3491.738963,SO2_5,9
-3973.21098,SO2_5,9
-3056.067345,SO2_5,9
-3998.505228,SO2_5,9
-3887.271315,SO2_5,9
-4581.167907,SO2_5,9
-3273.423653,SO2_5,9
-3972.20356,SO2_5,9
-2997.503712,SO2_5,9
-4297.311904,SO2_5,9
-4623.961533,SO2_5,9
-3359.73978,SO2_5,9
-3817.4328,SO2_5,9
-4813.368055,SO2_5,9
-3620.757002,SO2_5,9
-3911.474407,SO2_5,9
-3550.732478,SO2_5,9
-3450.066425,SO2_5,9
-3409.111732,SO2_5,9
-3597.804116,SO2_5,9
-3397.716607,SO2_5,9
-3462.009368,SO2_5,9
-3688.461713,SO2_5,9
-4207.07746,SO2_5,9
-3699.963704,SO2_5,9
-2767.426047,SO2_5,9
-4766.685666,SO2_5,9
-5347.26775,SO2_5,9
-4809.33254,SO2_5,9
-5136.472988,SO2_5,9
-4431.636096,SO2_5,9
-4169.992455,SO2_5,9
-4421.036199,SO2_5,9
-3541.015536,SO2_5,9
-3566.598559,SO2_5,9
-5478.588042,SO2_5,9
-4443.746769,SO2_5,9
-4329.657128,SO2_5,9
-4157.788555,SO2_5,9
-5015.556493,SO2_5,9
-5796.418225,SO2_5,9
-5210.184337,SO2_5,9
-4565.399611,SO2_5,9
-4805.261824,SO2_5,9
-5711.556796,SO2_5,9
-4178.601365,SO2_5,9
-4367.630347,SO2_5,9
-4148.016351,SO2_5,9
-3743.147479,SO2_5,9
-4062.28555,SO2_5,9
-4663.633377,SO2_5,9
-4437.540263,SO2_5,9
-4178.513682,SO2_5,9
-4333.041527,SO2_5,9
-4522.120971,SO2_5,9
-4289.726487,SO2_5,9
-3743.595158,SO2_5,9
-4457.778604,SO2_5,9
-4183.648446,SO2_5,9
-4722.807378,SO2_5,9
-3853.791255,SO2_5,9
-3817.037243,SO2_5,9
-3782.186086,SO2_5,9
-5263.726147,SO2_5,9
-4337.327087,SO2_5,9
-3662.707968,SO2_5,9
-3505.583957,SO2_5,9
-4466.841758,SO2_5,9
-3915.504686,SO2_5,9
-4124.744593,SO2_5,9
-5284.95478,SO2_5,9
-5586.462033,SO2_5,9
-4063.447787,SO2_5,9
-5462.634981,SO2_5,9
-5473.851457,SO2_5,9
-3562.698936,SO2_5,9
-3337.224933,SO2_5,9
-4699.503249,SO2_5,9
-4210.560995,SO2_5,9
-3871.545353,SO2_5,9
-4451.672692,SO2_5,9
-3426.239064,SO2_5,9
-4359.939391,SO2_5,9
-5203.716356,SO2_5,9
-3359.214729,SO2_5,9
-3370.693116,SO2_5,9
-3843.181048,SO2_5,9
-3703.384986,SO2_5,9
-3706.789155,SO2_5,9
-4242.346429,SO2_5,9
-3490.268655,SO2_5,9
-3958.791703,SO2_5,9
-3473.29917,SO2_5,9
-4106.581399,SO2_5,9
-4577.31635,SO2_5,9
-3837.924011,SO2_5,9
-4190.442832,SO2_5,9
-4142.353345,SO2_5,9
-4043.103613,SO2_5,9
-3398.504387,SO2_5,9
-3646.993634,SO2_5,9
-3605.724326,SO2_5,9
-3202.201729,SO2_5,9
-3483.778644,SO2_5,9
-4287.883136,SO2_5,9
-3802.902385,SO2_5,9
-3331.513982,SO2_5,9
-3162.910803,SO2_5,9
-4530.457208,SO2_5,9
-4789.00273,SO2_5,9
-3730.929131,SO2_5,9
-4082.795161,SO2_5,9
-4207.303506,SO2_5,9
-3565.931163,SO2_5,9
-4314.614309,SO2_5,9
-4481.385359,SO2_5,9
-4235.845553,SO2_5,9
-3727.511705,SO2_5,9
-4597.143671,SO2_5,9
-3388.143267,SO2_5,9
-3746.574507,SO2_5,9
-3445.542849,SO2_5,9
-3873.492795,SO2_5,9
-3618.191896,SO2_5,9
-4751.616929,SO2_5,9
-3533.773812,SO2_5,9
-4150.69832,SO2_5,9
-4016.236065,SO2_5,9
-4621.542254,SO2_5,9
-4246.041877,SO2_5,9
-3623.151437,SO2_5,9
-4203.559046,SO2_5,9
-4320.752939,SO2_5,9
-3625.707894,SO2_5,9
-4047.57168,SO2_5,9
-4542.536156,SO2_5,9
-4371.150352,SO2_5,9
-4440.809346,SO2_5,9
-4072.202773,SO2_5,9
-4053.500596,SO2_5,9
-4110.551785,SO2_5,9
-3758.918835,SO2_5,9
-2924.974644,SO2_5,9
-3510.640636,SO2_5,9
-3358.314076,SO2_5,9
-3519.085945,SO2_5,9
-4683.981208,SO2_5,9
-3021.432248,SO2_5,9
-5084.623897,SO2_5,9
-4225.033715,SO2_5,9
-3991.801696,SO2_5,9
-3884.122981,SO2_5,9
-3408.064262,SO2_5,9
-3170.836582,SO2_5,9
-3541.75883,SO2_5,9
-4388.593949,SO2_5,9
-3212.187326,SO2_5,9
-3493.874888,SO2_5,9
-3087.198333,SO2_5,9
-4311.813237,SO2_5,9
-3990.091489,SO2_5,9
-3712.378773,SO2_5,9
-3427.853654,SO2_5,9
-3603.167442,SO2_5,9
-3561.081259,SO2_5,9
-4488.790444,SO2_5,9
-3311.561131,SO2_5,9
-3299.446288,SO2_5,9
-3642.751797,SO2_5,9
-4449.053217,SO2_5,9
-3359.387958,SO2_5,9
-4049.251856,SO2_5,9
-3542.572242,SO2_5,9
-3601.548397,SO2_5,9
-3118.716547,SO2_5,9
-3371.911173,SO2_5,9
-3622.824573,SO2_5,9
-4222.568117,SO2_5,9
-3706.624533,SO2_5,9
-4234.376815,SO2_5,9
-4402.368902,SO2_5,9
-4597.032581,SO2_5,9
-3639.220121,SO2_5,9
-4901.617466,SO2_5,9
-4790.745955,SO2_5,9
-3991.353911,SO2_5,9
-3074.290219,SO2_5,9
-3886.785173,SO2_5,9
-3327.766179,SO2_5,9
-3273.044477,SO2_5,9
-3853.993132,SO2_5,9
-4862.953067,SO2_5,9
-3751.070282,SO2_5,9
-3169.662533,SO2_5,9
-4378.863559,SO2_5,9
-3922.290025,SO2_5,9
-3286.756515,SO2_5,9
-4337.073159,SO2_5,9
-3715.203133,SO2_5,9
-3900.622081,SO2_5,9
-4101.775122,SO2_5,9
-3658.866214,SO2_5,9
-4856.756567,SO2_5,9
-4491.567455,SO2_5,9
-3716.383343,SO2_5,9
-2786.765202,SO2_5,9
-3331.793848,SO2_5,9
-3784.156198,SO2_5,9
-3713.314583,SO2_5,9
-3756.93084,SO2_5,9
-3536.023152,SO2_5,9
-3587.008021,SO2_5,9
-3784.811448,SO2_5,9
-3463.241607,SO2_5,9
-3824.75407,SO2_5,9
-3886.124206,SO2_5,9
-3913.872393,SO2_5,9
-3633.16595,SO2_5,9
-3325.800567,SO2_5,9
-3545.004356,SO2_5,9
-3384.107144,SO2_5,9
-3144.931749,SO2_5,9
-3298.281553,SO2_5,9
-2805.539925,SO2_5,9
-4170.297718,SO2_5,9
-3135.388262,SO2_5,9
-3655.208277,SO2_5,9
-3326.546762,SO2_5,9
-3818.094457,SO2_5,9
-4560.689105,SO2_5,9
-3554.798421,SO2_5,9
-3631.300525,SO2_5,9
-4822.582115,SO2_5,9
-3526.439235,SO2_5,9
-3268.369292,SO2_5,9
-3850.091192,SO2_5,9
-3464.809809,SO2_5,9
-3475.147489,SO2_5,9
-4784.787839,SO2_5,9
-4514.626327,SO2_5,9
-4039.736424,SO2_5,9
-3639.799239,SO2_5,9
-3802.02866,SO2_5,9
-3660.805123,SO2_5,9
-4794.739406,SO2_5,9
-3608.143258,SO2_5,9
-4097.79167,SO2_5,9
-4271.308986,SO2_5,9
-3397.856803,SO2_5,9
-3055.768947,SO2_5,9
-4674.347048,SO2_5,9
-4415.905879,SO2_5,9
-3970.309415,SO2_5,9
-4000.587684,SO2_5,9
-3810.985254,SO2_5,9
-3179.320086,SO2_5,9
-4726.477243,SO2_5,9
-3537.196476,SO2_5,9
-4009.320363,SO2_5,9
-4852.678671,SO2_5,9
-4784.107709,SO2_5,9
-5031.245788,SO2_5,9
-3896.381173,SO2_5,9
-4675.594986,SO2_5,9
-3376.914758,SO2_5,9
-3718.90857,SO2_5,9
-3348.862549,SO2_5,9
-3428.372776,SO2_5,9
-3359.368323,SO2_5,9
-3338.371817,SO2_5,9
-3718.348561,SO2_5,9
-4180.886294,SO2_5,9
-3455.161702,SO2_5,9
-4620.249767,SO2_5,9
-3251.410889,SO2_5,9
-4150.856507,SO2_5,9
-3768.230075,SO2_5,9
-3753.314715,SO2_5,9
-3255.13692,SO2_5,9
-3962.794913,SO2_5,9
-4225.351439,SO2_5,9
-3792.877633,SO2_5,9
-3507.827101,SO2_5,9
-3333.243262,SO2_5,9
-4019.057164,SO2_5,9
-4167.735309,SO2_5,9
-3834.424588,SO2_5,9
-3709.070321,SO2_5,9
-3772.834014,SO2_5,9
-3776.179583,SO2_5,9
-3118.789747,SO2_5,9
-3709.573716,SO2_5,9
-3067.41759,SO2_5,9
-3969.438827,SO2_5,9
-4180.532444,SO2_5,9
-4405.906045,SO2_5,9
-3294.114092,SO2_5,9
-3556.079212,SO2_5,9
-3646.535196,SO2_5,9
-3400.65675,SO2_5,9
-3428.450111,SO2_5,9
-3631.605271,SO2_5,9
-4517.668524,SO2_5,9
-3844.061769,SO2_5,9
-4342.80754,SO2_5,9
-4018.691358,SO2_5,9
-3901.708367,SO2_5,9
-3667.292758,SO2_5,9
-4257.079329,SO2_5,9
-4886.291259,SO2_5,9
-3509.736274,SO2_5,9
-3436.616966,SO2_5,9
-3790.120546,SO2_5,9
-3700.844305,SO2_5,9
-3812.509909,SO2_5,9
-4256.21995,SO2_5,9
-3726.756392,SO2_5,9
-3915.380719,SO2_5,9
-3610.005177,SO2_5,9
-3405.770689,SO2_5,9
-3110.05123,SO2_5,9
-3992.919598,SO2_5,9
-3728.760364,SO2_5,9
-4276.817055,SO2_5,9
-4338.146138,SO2_5,9
-4097.537306,SO2_5,9
-4078.76712,SO2_5,9
-3821.219412,SO2_5,9
-3535.850856,SO2_5,9
-3855.559036,SO2_5,9
-4249.727934,SO2_5,9
-4654.030751,SO2_5,9
-4674.947353,SO2_5,9
-3801.448787,SO2_5,9
-3659.321143,SO2_5,9
-3913.313579,SO2_5,9
-3074.909439,SO2_5,9
-3461.106023,SO2_5,9
-3694.181903,SO2_5,9
-4160.611558,SO2_5,9
-3797.990994,SO2_5,9
-2960.920669,SO2_5,9
-5190.460409,SO2_5,9
-3138.018753,SO2_5,9
-3228.388862,SO2_5,9
-3178.111777,SO2_5,9
-3932.658814,SO2_5,9
-2948.393824,SO2_5,9
-4602.217193,SO2_5,9
-3881.878677,SO2_5,9
-4248.78457,SO2_5,9
-3278.173879,SO2_5,9
-3328.140003,SO2_5,9
-3138.856078,SO2_5,9
-3747.172396,SO2_5,9
-3102.007486,SO2_5,9
-3864.305071,SO2_5,9
-3263.642505,SO2_5,9
-3547.799036,SO2_5,9
-3417.562295,SO2_5,9
-3749.592064,SO2_5,9
-3288.287604,SO2_5,9
-3038.107935,SO2_5,9
-3596.997112,SO2_5,9
-4200.759048,SO2_5,9
-4081.591166,SO2_5,9
-2728.444371,SO2_5,9
-3338.677234,SO2_5,9
-3519.928362,SO2_5,9
-3664.969846,SO2_5,9
-3116.243561,SO2_5,9
-2875.960398,SO2_5,9
-2942.74546,SO2_5,9
-3833.413642,SO2_5,9
-4525.807656,SO2_5,9
-4279.60362,SO2_5,9
-3608.527571,SO2_5,9
-3459.472551,SO2_5,9
-4578.293009,SO2_5,9
-5211.110898,SO2_5,9
-5330.995638,SO2_5,9
-5188.012794,SO2_5,9
-3480.099946,SO2_5,9
-3816.209701,SO2_5,9
-4235.363623,SO2_5,9
-3800.827866,SO2_5,9
-4115.909709,SO2_5,9
-4400.189791,SO2_5,9
-5246.403967,SO2_5,9
-5417.708035,SO2_5,9
-3526.652126,SO2_5,9
-4689.779607,SO2_5,9
-3615.038695,SO2_5,9
-4168.000522,SO2_5,9
-3682.306549,SO2_5,9
-5078.226415,SO2_5,9
-4469.314644,SO2_5,9
-4760.075102,SO2_5,9
-3318.738477,SO2_5,9
-3203.537869,SO2_5,9
-3679.399741,SO2_5,9
-3789.01507,SO2_5,9
-3407.345996,SO2_5,9
-3893.289967,SO2_5,9
-3686.356252,SO2_5,9
-3585.934667,SO2_5,9
-4785.097702,SO2_5,9
-4567.887359,SO2_5,9
-2974.206947,SO2_5,9
-3899.917932,SO2_5,9
-2931.535257,SO2_5,9
-3533.344647,SO2_5,9
-2914.694699,SO2_5,9
-3418.290626,SO2_5,9
-3408.861195,SO2_5,9
-4130.354239,SO2_5,9
-3720.345482,SO2_5,9
-3481.795009,SO2_5,9
-3947.808446,SO2_5,9
-3681.64552,SO2_5,9
-3296.317273,SO2_5,9
-3197.970603,SO2_5,9
-3689.992643,SO2_5,9
-4485.255133,SO2_5,9
-4136.650866,SO2_5,9
-3527.440182,SO2_5,9
-3747.583112,SO2_5,9
-3403.720551,SO2_5,9
-3732.862338,SO2_5,9
-4775.695328,SO2_5,9
-3367.873378,SO2_5,9
-4239.477345,SO2_5,9
-4049.536733,SO2_5,9
-3805.359608,SO2_5,9
-3290.748917,SO2_5,9
-4852.916045,SO2_5,9
-3953.614941,SO2_5,9
-5088.097784,SO2_5,9
-3307.439857,SO2_5,9
-3636.260168,SO2_5,9
-4637.782196,SO2_5,9
-4919.30876,SO2_5,9
-4450.667049,SO2_5,9
-4229.223092,SO2_5,9
-3637.683512,SO2_5,9
-3717.352124,SO2_5,9
-4066.861424,SO2_5,9
-4133.933404,SO2_5,9
-3477.971286,SO2_5,9
-4425.049618,SO2_5,9
-5011.78508,SO2_5,9
-4628.98252,SO2_5,9
-4383.455983,SO2_5,9
-3963.798082,SO2_5,9
-3765.522802,SO2_5,9
-3462.347433,SO2_5,9
-3750.725108,SO2_5,9
-3363.113473,SO2_5,9
-4029.572513,SO2_5,9
-3337.590567,SO2_5,9
-5062.740188,SO2_5,9
-3505.234224,SO2_5,9
-4015.970269,SO2_5,9
-3058.536255,SO2_5,9
-3707.225793,SO2_5,9
-4422.055155,SO2_5,9
-3872.170037,SO2_5,9
-3845.162505,SO2_5,9
-4071.315129,SO2_5,9
-3413.753103,SO2_5,9
-3637.20802,SO2_5,9
-4114.754297,SO2_5,9
-3680.509597,SO2_5,9
-3752.601455,SO2_5,9
-3384.709094,SO2_5,9
-3310.800869,SO2_5,9
-3521.343118,SO2_5,9
-4075.289015,SO2_5,9
-4207.806353,SO2_5,9
-3983.532736,SO2_5,9
-3393.131197,SO2_5,9
-3797.449829,SO2_5,9
-3564.5038,SO2_5,9
-3918.010399,SO2_5,9
-3449.698221,SO2_5,9
-3188.317732,SO2_5,9
-4042.452456,SO2_5,9
-4477.247998,SO2_5,9
-3592.365915,SO2_5,9
-4209.293462,SO2_5,9
-5078.836825,SO2_5,9
-3145.157973,SO2_5,9
-3041.37222,SO2_5,9
-4008.932241,SO2_5,9
-3706.742087,SO2_5,9
-4122.488086,SO2_5,9
-3622.598644,SO2_5,9
-3565.237214,SO2_5,9
-4903.22896,SO2_5,9
-4299.440106,SO2_5,9
-3446.872221,SO2_5,9
-3074.472816,SO2_5,9
-4223.981941,SO2_5,9
-3829.67018,SO2_5,9
-3779.471857,SO2_5,9
-4406.293206,SO2_5,9
-4492.894565,SO2_5,9
-3966.779309,SO2_5,9
-3396.387211,SO2_5,9
-4026.730332,SO2_5,9
-3222.569114,SO2_5,9
-3666.058712,SO2_5,9
-3396.338112,SO2_5,9
-3594.885082,SO2_5,9
-3014.856524,SO2_5,9
-3805.292113,SO2_5,9
-4806.797085,SO2_5,9
-4045.745383,SO2_5,9
-3351.440104,SO2_5,9
-3420.984817,SO2_5,9
-3680.596303,SO2_5,9
-3306.254866,SO2_5,9
-3292.723257,SO2_5,9
-3278.906256,SO2_5,9
-4041.520173,SO2_5,9
-3898.881125,SO2_5,9
-3166.515501,SO2_5,9
-3314.831194,SO2_5,9
-3339.937001,SO2_5,9
-3591.577812,SO2_5,9
-3794.796076,SO2_5,9
-3987.647049,SO2_5,9
-4105.811149,SO2_5,9
-4035.160814,SO2_5,9
-3625.423913,SO2_5,9
-3322.027288,SO2_5,9
-3125.207812,SO2_5,9
-4456.161015,SO2_5,9
-3361.538676,SO2_5,9
-4197.544894,SO2_5,9
-3776.006611,SO2_5,9
-3615.786889,SO2_5,9
-3636.63472,SO2_5,9
-4126.860878,SO2_5,9
-4451.488784,SO2_5,9
-4726.551206,SO2_5,9
-3610.650704,SO2_5,9
-3923.049185,SO2_5,9
-4185.011306,SO2_5,9
-4188.47988,SO2_5,9
-3710.942218,SO2_5,9
-3799.685799,SO2_5,9
-3999.031479,SO2_5,9
-4771.272408,SO2_5,9
-3283.909377,SO2_5,9
-3897.914964,SO2_5,9
-4618.309631,SO2_5,9
-3756.458124,SO2_5,9
-4423.241837,SO2_5,9
-4166.927736,SO2_5,9
-4403.847568,SO2_5,9
-4224.324753,SO2_5,9
-3657.534313,SO2_5,9
-3647.486278,SO2_5,9
-3100.822813,SO2_5,9
-3661.437762,SO2_5,9
-3577.823211,SO2_5,9
-3323.425125,SO2_5,9
-4692.748135,SO2_5,9
-3292.695525,SO2_5,9
-4974.162319,SO2_5,9
-3261.234885,SO2_5,9
-4558.971508,SO2_5,9
-4355.880433,SO2_5,9
-3468.284497,SO2_5,9
-3763.67004,SO2_5,9
-3786.594127,SO2_5,9
-4590.075003,SO2_5,9
-3482.068244,SO2_5,9
-3294.597483,SO2_5,9
-3561.51163,SO2_5,9
-3399.412687,SO2_5,9
-3015.00886,SO2_5,9
-3656.776538,SO2_5,9
-3319.21067,SO2_5,9
-4102.209915,SO2_5,9
-3993.325614,SO2_5,9
-3370.429564,SO2_5,9
-3363.674102,SO2_5,9
-3455.919586,SO2_5,9
-2901.853689,SO2_5,9
-2954.648649,SO2_5,9
-3263.599908,SO2_5,9
-4179.657691,SO2_5,9
-4040.20171,SO2_5,9
-4305.39256,SO2_5,9
-4103.171265,SO2_5,9
-4259.693267,SO2_5,9
-3180.905495,SO2_5,9
-3048.240443,SO2_5,9
-3719.461861,SO2_5,9
-3405.380937,SO2_5,9
-3229.253006,SO2_5,9
-3089.610773,SO2_5,9
-4250.897366,SO2_5,9
-3324.563835,SO2_5,9
-2900.037851,SO2_5,9
-4091.581744,SO2_5,9
-4416.270483,SO2_5,9
-3724.511769,SO2_5,9
-3783.357069,SO2_5,9
-3486.48317,SO2_5,9
-4305.551395,SO2_5,9
-4547.500206,SO2_5,9
-3214.529211,SO2_5,9
-3311.888296,SO2_5,9
-3182.740926,SO2_5,9
-4003.261801,SO2_5,9
-3044.702042,SO2_5,9
-3965.018066,SO2_5,9
-3476.548721,SO2_5,9
-3108.596944,SO2_5,9
-3668.152417,SO2_5,9
-4005.700633,SO2_5,9
-4094.264821,SO2_5,9
-3366.37702,SO2_5,9
-3246.273804,SO2_5,9
-3507.950978,SO2_5,9
-2959.803989,SO2_5,9
-3180.747902,SO2_5,9
-3184.161072,SO2_5,9
-2848.232705,SO2_5,9
-3991.809621,SO2_5,9
-4055.422275,SO2_5,9
-3286.64033,SO2_5,9
-2851.039993,SO2_5,9
-3111.609248,SO2_5,9
-3116.098383,SO2_5,9
-3608.180362,SO2_5,9
-3570.28987,SO2_5,9
-3790.91125,SO2_5,9
-3901.547449,SO2_5,9
-3735.095536,SO2_5,9
-3593.677039,SO2_5,9
-3127.97773,SO2_5,9
-3174.035668,SO2_5,9
-2944.142131,SO2_5,9
-4428.039358,SO2_5,9
-3735.917879,SO2_5,9
-3450.425031,SO2_5,9
-3207.458383,SO2_5,9
-4105.042804,SO2_5,9
-3674.121928,SO2_5,9
-3896.688155,SO2_5,9
-3528.309074,SO2_5,9
-4925.932572,SO2_5,9
-3002.041073,SO2_5,9
-4093.757491,SO2_5,9
-3677.096857,SO2_5,9
-4069.10069,SO2_5,9
-3833.237561,SO2_5,9
-4346.089137,SO2_5,9
-2966.956574,SO2_5,9
-3136.958559,SO2_5,9
-3519.308131,SO2_5,9
-2933.764096,SO2_5,9
-4594.21169,SO2_5,9
-4226.280089,SO2_5,9
-3755.249705,SO2_5,9
-3916.345725,SO2_5,9
-4364.990619,SO2_5,9
-3975.686159,SO2_5,9
-4468.685158,SO2_5,9
-4000.238246,SO2_5,9
-3389.585666,SO2_5,9
-2979.438104,SO2_5,9
-3039.565198,SO2_5,9
-17.3765,NH3_5,8
-32.190818,NH3_5,8
-46.612958,NH3_5,8
-33.937245,NH3_5,8
-39.493677,NH3_5,8
-7.257965,NH3_5,8
-15.239052,NH3_5,8
-28.359844,NH3_5,8
-22.383159,NH3_5,8
-23.896296,NH3_5,8
-26.762017,NH3_5,8
-16.281579,NH3_5,8
-23.944945,NH3_5,8
-62.261724,NH3_5,8
-25.280656,NH3_5,8
-19.179468,NH3_5,8
-16.343627,NH3_5,8
-29.973738,NH3_5,8
-22.432297,NH3_5,8
-30.46866,NH3_5,8
-17.882582,NH3_5,8
-45.42809,NH3_5,8
-10.324497,NH3_5,8
-19.745021,NH3_5,8
-18.469461,NH3_5,8
-25.305143,NH3_5,8
-29.894012,NH3_5,8
-29.514769,NH3_5,8
-35.450229,NH3_5,8
-30.857213,NH3_5,8
-27.470783,NH3_5,8
-17.785527,NH3_5,8
-13.486061,NH3_5,8
9.071944999,NH3_5,8
-19.957043,NH3_5,8
-38.326453,NH3_5,8
-17.759261,NH3_5,8
-25.734291,NH3_5,8
-27.156249,NH3_5,8
-50.361227,NH3_5,8
-28.982342,NH3_5,8
-24.654384,NH3_5,8
-31.924419,NH3_5,8
-58.747991,NH3_5,8
10.032639,NH3_5,8
-4.414776001,NH3_5,8
-21.585188,NH3_5,8
-30.990749,NH3_5,8
-3.69413,NH3_5,8
-16.770224,NH3_5,8
-46.191404,NH3_5,8
-41.599906,NH3_5,8
-5.955593,NH3_5,8
-35.990775,NH3_5,8
-24.899953,NH3_5,8
-49.170118,NH3_5,8
-38.904143,NH3_5,8
-22.78247,NH3_5,8
-33.457169,NH3_5,8
13.261163,NH3_5,8
-32.998562,NH3_5,8
-18.356206,NH3_5,8
-43.793199,NH3_5,8
-50.834333,NH3_5,8
-16.169967,NH3_5,8
-24.529703,NH3_5,8
-35.440172,NH3_5,8
-33.135721,NH3_5,8
-20.456935,NH3_5,8
-7.625974,NH3_5,8
-5.019355,NH3_5,8
-21.493614,NH3_5,8
-21.068763,NH3_5,8
3.164092001,NH3_5,8
-8.026113001,NH3_5,8
-14.598503,NH3_5,8
-27.286149,NH3_5,8
3.707559,NH3_5,8
-19.783078,NH3_5,8
